rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,127,Ortopedia i traumatologia narządu ruchu,2026/010378,Pozarezydencki,68.69,0.00,24.03.2026 13:11:39,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,128,Otorynolaryngologia,2026/007511,Rezydencki,88.76,4.27,11.03.2026 17:35:56,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,129,Otorynolaryngologia,2026/010525,Rezydencki,87.02,3.88,26.02.2026 20:25:31,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,130,Otorynolaryngologia dziecięca,2026/010092,Pozarezydencki,75.23,3.36,27.02.2026 12:54:03,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,131,Patomorfologia,2026/011441,Rezydencki,89.90,3.72,02.03.2026 22:42:45,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,132,Pediatria,2026/011286,Rezydencki,86.19,3.95,27.02.2026 23:13:59,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,133,Pediatria,2026/009951,Rezydencki,86.12,4.04,25.02.2026 20:55:05,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,134,Pediatria,2026/008709,Rezydencki,78.54,3.97,25.02.2026 00:28:54,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,135,Położnictwo i ginekologia,2026/008480,Rezydencki,92.34,4.15,27.02.2026 16:28:21,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,136,Położnictwo i ginekologia,2026/004057,Rezydencki,90.43,4.07,12.02.2026 23:42:03,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,137,Położnictwo i ginekologia,2026/003810,Rezydencki,88.89,3.75,04.03.2026 17:06:21,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,138,Położnictwo i ginekologia,2026/006970,Rezydencki,88.41,3.76,27.02.2026 14:18:27,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,139,Położnictwo i ginekologia,2026/009435,Rezydencki,87.56,4.61,24.02.2026 19:19:57,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,140,Położnictwo i ginekologia,2026/009737,Rezydencki,87.26,4.30,28.02.2026 00:01:28,6,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,141,Położnictwo i ginekologia,2026/003737,Pozarezydencki,81.74,3.91,12.02.2026 06:25:55,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,142,Położnictwo i ginekologia,2026/007183,Pozarezydencki,64.68,4.96,17.02.2026 12:39:29,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,143,Protetyka stomatologiczna,2026/004686,Rezydencki,87.86,4.06,12.02.2026 17:31:03,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,144,Protetyka stomatologiczna,2026/010915,Pozarezydencki,84.09,3.19,04.03.2026 21:59:26,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,145,Psychiatria,2026/005338,Rezydencki,90.43,4.62,09.03.2026 11:22:07,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,146,Psychiatria,2026/009996,Rezydencki,88.52,3.72,27.02.2026 00:53:02,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,147,Psychiatria,2026/007720,Rezydencki,87.56,4.93,20.02.2026 18:03:55,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,20,85,Łódzkie,148,Psychiatria,2026/007075,Rezydencki,87.01,4.15,24.02.2026 16:15:15,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,149,Psychiatria,2026/009438,Rezydencki,83.82,4.08,24.02.2026 19:43:43,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,150,Psychiatria,2026/006114,Rezydencki,81.25,3.49,17.03.2026 22:25:53,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,151,Psychiatria,2026/006934,Rezydencki,80.77,3.27,11.03.2026 14:28:26,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,152,Psychiatria,2026/006698,Rezydencki,79.90,3.83,15.02.2026 19:04:32,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,153,Psychiatria,2026/010978,Rezydencki,78.47,3.72,27.02.2026 15:20:22,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,154,Psychiatria,2026/004677,Rezydencki,76.67,3.77,08.02.2026 21:26:46,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,155,Psychiatria,2026/008974,Rezydencki,73.33,0.00,24.02.2026 20:46:45,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,156,Psychiatria,2026/010664,Rezydencki,71.29,4.19,25.03.2026 10:27:43,12,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,157,Psychiatria,2026/011690,Pozarezydencki,71.89,4.52,28.02.2026 20:22:29,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,158,Psychiatria,2026/011361,Pozarezydencki,71.53,3.83,23.03.2026 23:57:44,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,159,Psychiatria,2026/011242,Pozarezydencki,66.44,3.24,02.03.2026 21:46:38,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,160,Psychiatria,2026/006041,Pozarezydencki,62.56,3.75,16.03.2026 17:54:06,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,161,Psychiatria,2026/010073,Pozarezydencki,58.41,3.85,28.02.2026 15:19:02,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,162,Psychiatria dzieci i młodzieży,2026/007336,Rezydencki,84.21,3.35,28.02.2026 23:41:48,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,163,Psychiatria dzieci i młodzieży,2026/009556,Pozarezydencki,89.09,4.44,19.03.2026 13:57:47,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,164,Radiologia i diagnostyka obrazowa,2026/003746,Rezydencki,91.67,4.56,09.02.2026 12:05:24,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,165,Radiologia i diagnostyka obrazowa,2026/010410,Rezydencki,90.82,4.17,26.02.2026 17:13:27,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,166,Radiologia i diagnostyka obrazowa,2026/003812,Pozarezydencki,78.08,4.90,24.02.2026 00:25:45,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,167,Radiologia i diagnostyka obrazowa,2026/010781,Pozarezydencki,72.15,4.04,13.03.2026 10:08:24,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,168,Radiologia i diagnostyka obrazowa,2026/010403,Pozarezydencki,70.64,3.98,20.03.2026 09:49:25,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,169,Radiologia i diagnostyka obrazowa,2026/011766,Pozarezydencki,60.83,3.13,28.02.2026 22:30:21,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,170,Reumatologia,2026/008907,Rezydencki,92.34,4.00,02.03.2026 23:34:24,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,171,Seksuologia,2026/010690,Pozarezydencki,83.09,3.66,26.02.2026 23:51:00,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,172,Stomatologia dziecięca,2026/008545,Rezydencki,86.19,3.94,22.02.2026 15:04:40,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,173,Transplantologia kliniczna,2026/009977,Pozarezydencki,84.55,4.59,12.03.2026 03:56:06,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,174,Transplantologia kliniczna,2026/005611,Pozarezydencki,84.09,4.39,05.03.2026 11:54:24,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,175,Transplantologia kliniczna,2026/010970,Pozarezydencki,76.96,0.00,27.03.2026 08:47:36,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,176,Transplantologia kliniczna,2026/006744,Pozarezydencki,74.55,0.00,09.03.2026 20:44:03,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,177,Urologia,2026/008648,Rezydencki,90.24,4.15,26.02.2026 18:52:05,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,178,Urologia,2026/007012,Pozarezydencki,79.95,3.98,22.02.2026 18:40:26,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,21,85,Łódzkie,1,Dermatologia i wenerologia,2026/006539,Rezydencki,84.54,4.44,17.02.2026 22:38:21,2,TAK,SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ UNIWERSYTECKI SZPITAL KLINICZNY NR 2 UNIWERSYTETU MEDYCZNEGO W ŁODZI,Klinika Dermatologii i Wenerologii
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Łódzkie,1,Neurochirurgia,2026/008572,Rezydencki,87.68,4.37,23.02.2026 11:34:39,1,TAK,Status dokumentu Opublikowanie wyników,"SAMODZIELNY PUBLICZNY ZAKŁAD OPIEKI ZDROWOTNEJ UNIWERSYTECKI SZPITAL KLINICZNY NR 2 UNIWERSYTETU MEDYCZNEGO W ŁODZI Klinika Neurochirurgii, Chirurgii Kręgosłupa i Nerwów Obwodowych"
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Łódzkie,1,Kardiologia,2026/010075,Rezydencki,86.96,4.34,24.03.2026 19:48:11,1,TAK,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,Szpital CKD Klinika Kardiologii
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Łódzkie,1,Dermatologia i wenerologia,2026/003770,Rezydencki,89.27,4.52,25.02.2026 22:11:23,2,TAK,Samodzielny Publiczny Zakład Opieki Zdrowotnej Centralny Szpital Kliniczny Uniwersytetu Medycznego w Łodzi,"Pododdział Dermatologii, Pododdział Dermatologii Dziecięcej i Onkologicznej"
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,1,Alergologia,2026/010651,Rezydencki,90.19,4.55,16.03.2026 15:47:04,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,2,Anestezjologia i intensywna terapia,2026/005972,Rezydencki,89.37,4.52,11.02.2026 18:19:17,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,3,Anestezjologia i intensywna terapia,2026/010674,Rezydencki,89.18,3.87,27.02.2026 19:37:45,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,4,Anestezjologia i intensywna terapia,2026/007041,Rezydencki,89.00,3.73,27.02.2026 17:19:27,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,5,Anestezjologia i intensywna terapia,2026/007584,Rezydencki,88.52,3.92,19.02.2026 14:57:40,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,6,Anestezjologia i intensywna terapia,2026/005310,Rezydencki,88.04,3.73,18.03.2026 12:08:57,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,7,Anestezjologia i intensywna terapia,2026/005986,Rezydencki,87.92,4.32,11.03.2026 18:07:02,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,8,Anestezjologia i intensywna terapia,2026/007478,Rezydencki,87.75,4.64,19.02.2026 09:57:56,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,9,Anestezjologia i intensywna terapia,2026/010450,Rezydencki,87.44,3.72,28.02.2026 14:57:08,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,10,Anestezjologia i intensywna terapia,2026/009509,Rezydencki,87.02,4.15,25.02.2026 23:27:16,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,11,Anestezjologia i intensywna terapia,2026/008292,Rezydencki,86.19,3.97,27.03.2026 14:19:11,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,12,Anestezjologia i intensywna terapia,2026/007941,Rezydencki,86.12,3.83,26.02.2026 19:37:57,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,13,Anestezjologia i intensywna terapia,2026/011818,Rezydencki,84.69,4.55,28.02.2026 23:34:28,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,14,Anestezjologia i intensywna terapia,2026/005317,Rezydencki,84.69,4.04,14.02.2026 09:26:31,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,15,Anestezjologia i intensywna terapia,2026/006736,Rezydencki,84.21,3.67,13.03.2026 14:36:17,14,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,16,Anestezjologia i intensywna terapia,2026/005648,Pozarezydencki,82.72,4.42,16.03.2026 12:45:26,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,17,Anestezjologia i intensywna terapia,2026/009096,Pozarezydencki,81.78,4.31,21.03.2026 07:35:48,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,18,Anestezjologia i intensywna terapia,2026/007042,Pozarezydencki,79.77,4.02,17.02.2026 21:00:18,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,19,Anestezjologia i intensywna terapia,2026/009998,Pozarezydencki,77.73,3.98,02.03.2026 14:56:10,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,20,Anestezjologia i intensywna terapia,2026/007048,Pozarezydencki,75.34,3.22,17.02.2026 19:01:05,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,21,Angiologia,2026/010822,Pozarezydencki,83.18,4.09,24.03.2026 23:20:54,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,22,Balneologia i medycyna fizykalna,2026/010862,Pozarezydencki,90.00,3.30,25.03.2026 22:04:36,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,23,Balneologia i medycyna fizykalna,2026/011081,Pozarezydencki,74.55,4.00,26.03.2026 16:48:27,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,24,Chirurgia dziecięca,2026/008953,Rezydencki,77.40,3.95,24.02.2026 15:05:30,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,22,85,Małopolskie,25,Chirurgia dziecięca,2026/011490,Rezydencki,71.50,0.00,20.03.2026 13:02:21,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,26,Chirurgia dziecięca,2026/005976,Rezydencki,66.19,4.73,18.03.2026 12:32:22,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,27,Chirurgia klatki piersiowej,2026/005126,Pozarezydencki,84.55,3.18,20.03.2026 11:40:28,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,28,Chirurgia naczyniowa,2026/011773,Rezydencki,89.00,4.89,28.02.2026 21:54:14,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,29,Chirurgia ogólna,2026/011264,Rezydencki,80.68,3.68,23.03.2026 14:23:34,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,30,Chirurgia ogólna,2026/006707,Rezydencki,76.56,4.05,23.03.2026 15:46:10,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,31,Chirurgia ogólna,2026/011160,Rezydencki,75.85,3.50,28.02.2026 21:36:58,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,32,Chirurgia ogólna,2026/006115,Rezydencki,73.68,3.53,26.02.2026 23:03:53,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,33,Chirurgia onkologiczna,2026/005017,Rezydencki,88.04,4.05,15.02.2026 15:55:08,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,34,Chirurgia onkologiczna,2026/008006,Rezydencki,87.14,3.97,20.03.2026 12:33:26,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,35,Chirurgia onkologiczna,2026/004665,Pozarezydencki,75.00,4.19,16.03.2026 21:18:09,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,36,Chirurgia onkologiczna,2026/011724,Pozarezydencki,70.91,3.18,20.03.2026 15:55:40,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,37,Chirurgia stomatologiczna,2026/009623,Rezydencki,87.08,4.43,26.02.2026 19:09:45,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,38,Chirurgia stomatologiczna,2026/011226,Rezydencki,86.67,4.61,02.03.2026 21:31:25,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,39,Chirurgia szczękowo-twarzowa,2026/005085,Rezydencki,93.27,3.90,20.03.2026 12:13:59,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,40,Chirurgia szczękowo-twarzowa,2026/007512,Rezydencki,85.41,3.85,20.03.2026 21:39:21,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,41,Choroby płuc,2026/010571,Rezydencki,87.01,4.15,21.03.2026 14:04:28,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,42,Choroby płuc,2026/003957,Rezydencki,81.64,3.72,26.02.2026 10:04:45,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,43,Choroby płuc,2026/008629,Pozarezydencki,76.64,3.99,27.03.2026 13:28:53,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,44,Choroby płuc dzieci,2026/003482,Rezydencki,87.44,4.10,01.02.2026 19:09:37,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,45,Choroby płuc dzieci,2026/009734,Pozarezydencki,66.36,0.00,25.02.2026 22:45:07,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,46,Choroby wewnętrzne,2026/011162,Rezydencki,85.65,4.03,27.02.2026 20:36:56,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,47,Choroby wewnętrzne,2026/005141,Rezydencki,76.56,4.98,18.03.2026 22:48:55,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,48,Choroby wewnętrzne,2026/011696,Rezydencki,72.38,3.26,24.03.2026 08:58:45,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,49,Choroby wewnętrzne,2026/006189,Rezydencki,71.15,4.02,11.03.2026 15:07:11,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,50,Choroby wewnętrzne,2026/008559,Rezydencki,70.95,0.00,23.03.2026 13:19:46,5,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,51,Choroby wewnętrzne,2026/008662,Pozarezydencki,72.48,0.00,15.03.2026 19:29:30,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,52,Choroby wewnętrzne,2026/011005,Pozarezydencki,72.48,0.00,22.03.2026 23:36:58,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,53,Choroby wewnętrzne,2026/011454,Pozarezydencki,55.05,0.00,23.03.2026 10:11:24,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,54,Choroby zakaźne,2026/008419,Pozarezydencki,72.66,4.00,13.03.2026 23:05:34,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,55,Choroby zakaźne,2026/005315,Pozarezydencki,67.74,0.00,11.03.2026 11:43:33,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,56,Choroby zakaźne,2026/009051,Pozarezydencki,66.36,4.03,13.03.2026 14:17:29,3,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,57,Dermatologia i wenerologia,2026/007644,Rezydencki,92.65,4.08,16.03.2026 13:16:56,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,58,Endokrynologia,2026/003733,Rezydencki,92.34,4.50,25.02.2026 21:21:39,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,59,Endokrynologia i diabetologia dziecięca,2026/005095,Pozarezydencki,80.23,4.42,20.03.2026 21:20:34,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,60,Endokrynologia i diabetologia dziecięca,2026/009934,Pozarezydencki,78.54,3.32,19.03.2026 15:58:39,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,23,85,Małopolskie,61,Gastroenterologia,2026/011639,Rezydencki,90.48,3.77,23.03.2026 22:34:19,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,62,Gastroenterologia,2026/003293,Rezydencki,90.34,3.47,09.03.2026 11:43:10,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,63,Geriatria,2026/003842,Rezydencki,87.92,4.23,15.03.2026 22:41:11,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,64,Geriatria,2026/009769,Rezydencki,87.08,4.26,26.02.2026 13:24:04,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,65,Geriatria,2026/009566,Pozarezydencki,76.36,4.27,14.03.2026 17:35:02,1,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,66,Ginekologia onkologiczna,2026/008268,Pozarezydencki,89.77,4.70,23.03.2026 20:49:15,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,67,Ginekologia onkologiczna,2026/009723,Pozarezydencki,61.82,3.09,27.03.2026 00:41:44,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,68,Hematologia,2026/007539,Rezydencki,89.00,4.35,24.02.2026 22:52:04,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,69,Hematologia,2026/008308,Rezydencki,85.75,3.56,11.03.2026 11:09:37,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,70,Hematologia,2026/003532,Rezydencki,81.34,4.68,19.03.2026 13:29:46,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,71,Hematologia,2026/006927,Rezydencki,78.85,3.41,18.03.2026 14:30:39,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,72,Kardiochirurgia,2026/006593,Rezydencki,83.97,3.64,18.03.2026 21:35:33,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,73,Kardiochirurgia,2026/008666,Rezydencki,80.29,3.72,28.02.2026 14:50:33,2,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,74,Kardiologia,2026/003519,Rezydencki,91.87,4.35,03.02.2026 20:53:40,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,75,Kardiologia,2026/008125,Rezydencki,90.58,4.83,02.03.2026 13:46:53,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,76,Kardiologia,2026/009033,Rezydencki,89.95,4.48,25.02.2026 21:38:20,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,77,Kardiologia,2026/009688,Rezydencki,89.37,3.98,19.03.2026 16:14:04,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,78,Kardiologia,2026/009916,Rezydencki,88.89,4.28,27.02.2026 19:51:10,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,79,Kardiologia,2026/006121,Rezydencki,88.52,4.45,12.02.2026 15:23:51,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,80,Kardiologia,2026/007449,Rezydencki,87.92,4.06,18.03.2026 16:35:54,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,81,Kardiologia,2026/010478,Rezydencki,87.92,3.58,19.03.2026 00:00:13,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,82,Kardiologia,2026/005004,Rezydencki,87.80,3.68,18.03.2026 10:38:30,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,83,Kardiologia,2026/011590,Rezydencki,87.44,3.27,28.02.2026 23:59:24,10,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,84,Kardiologia,2026/009979,Pozarezydencki,83.79,3.92,18.03.2026 19:44:25,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,85,Kardiologia,2026/011951,Pozarezydencki,77.64,4.07,20.03.2026 12:31:11,4,NIE,,
w-2026,15,14.04.2026,14.04.2026 12:16:11,24,85,Małopolskie,86,Kardiologia,2026/003276,Pozarezydencki,76.96,3.77,17.03.2026 13:38:53,4,NIE,,
